,0,1,2,3
5237,down,вниз,[daʊn],[daʊn]
5238,incumbent,"возложенный, возлежащий, лежащий, действующий",[ɪnˈkʌm.bənt],[ɪnˈkʌm.bənt]
5239,marvel,"чудо, диво, замечательная вещь",[ˈmɑː.vəl],[ˈmɑːr-]
5240,dig,"копать, рыть, выкапывать",[dɪɡ],[dɪɡ]
5241,waterfall,водопад,[ˈwɔː.tə.fɔːl],[ˈwɑː.t̬ɚ.fɑːl]
5242,comment,комментарий,[ˈkɒment],[ˈkɑːment]
5243,vocabulary,запас слов,[vəˈkæbjələri],[vəˈkæbjəleri]
5244,menu,меню,[ˈmen.juː],[ˈmen.juː]
5245,specific,"конкретный, определенный, специфический",[spəˈsɪfɪk],[spəˈsɪfɪk]
5246,suffer,"страдать, терпеть, испытывать",[ˈsʌfə(r)],[ˈsʌfər]
5247,door,"дверь, дверца, вход",[dɔː(r)],[dɔːr]
5248,tile,плитка,[taɪl],[taɪl]
5249,before,"до, прежде чем, до",[bɪˈfɔː(r)],[bɪˈfɔːr]
5250,translate,переведите,[trænsˈleɪt],[trænsˈleɪt]
5251,laptop,ноутбук,[ˈlæp.tɒp],[-tɑːp]
5252,gamble,азартная игра,[ˈɡæmbl],[ˈɡæmbl]
5253,same,одна и та же,[seɪm],[seɪm]
5254,jump,Прыжок,[dʒʌmp],[dʒʌmp]
5255,option,вариант,[ˈɒpʃn],[ˈɑːpʃn]
5256,final,окончательный,[ˈfaɪnl],[ˈfaɪnl]
5257,file,файл,[faɪl],[faɪl]
5258,stray,"плутать, заблудиться, блуждать, заблудший",[streɪ],[streɪ]
5259,arrogant,высокомерный,[ˈær.ə.ɡənt],[ˈer-]
5260,hierarchy,иерархия,[ˈhaɪə.rɑː.ki],[ˈhaɪr.ɑːr-]
5261,casual,повседневная,[ˈkæʒ.ju.əl],[ˈkæʒ.ju.əl]
5262,goods,"товар, груз, товары",[ɡʊdz],[ɡʊdz]
5263,allure,"очарование, привлекательность, обаяние",[əˈljʊər],[-ˈlʊər]
5264,skinny,тощий,[ˈskɪn.i],[ˈskɪn.i]
5265,message,сообщение,[ˈmesɪdʒ],[ˈmesɪdʒ]
5266,disability,инвалидность,[ˌdɪs.əˈbɪl.ɪ.ti],[-ə.t̬i]
5267,clench,сжимать,[klentʃ],[klentʃ]
5268,difficulty,трудность,[ˈdɪfɪkəlti],[ˈdɪfɪkəlti]
5269,mom,Мама,[mɒm],[mɑːm]
5270,trickle,струйка,[ˈtrɪk.l̩],[ˈtrɪk.l̩]
5271,tangle,"путаница, сплетение, спутанный клубок, клубок",[ˈtæŋ.ɡl̩],[ˈtæŋ.ɡl̩]
5272,mat,мат,[mæt],[mæt]
5273,running,"бег, ход, бега, Бег",[ˈrʌnɪŋ],[ˈrʌnɪŋ]
5274,trial,испытание,[ˈtraɪəl],[ˈtraɪəl]
5275,girlfriend,любимая девушка,[ˈɡɜːlfrend],[ˈɡɜːrlfrend]
5276,scar,шрам,[skɑːr],[skɑːr]
5277,hover,парить,[ˈhɒv.ər],[ˈhɑː.vɚ]
5278,fancy,фантазия,[ˈfænsi],[ˈfænsi]
5279,spare,запасной,[speə(r)],[sper]
5280,beckon,манить,[ˈbek.ən],[ˈbek.ən]
5281,grace,"благодать, милость, светлость, Грейс",[ɡreɪs],[ɡreɪs]
5282,provided,"при условии, если только, в том случае, если, предоставлена",[prəˈvaɪdɪd],[prəˈvaɪdɪd]
5283,pregnant,"беременная, богатый, чреватый",[ˈpreɡnənt],[ˈpreɡnənt]
5284,pop,поп,[pɒp],[pɑːp]
5285,inflation,инфляция,[ɪnˈfleɪ.ʃən],[ɪnˈfleɪ.ʃən]
5286,recently,в последнее время,[ˈriːsntli],[ˈriːsntli]
5287,decision,решение,[dɪˈsɪʒn],[dɪˈsɪʒn]
5288,stroll,прогуляться,[strəʊl],[stroʊl]
5289,nerd,Умник,[nɜːd],[nɝːd]
5290,holy,святой,[ˈhəʊli],[ˈhoʊli]
5291,leisure,досуг,[ˈleʒ.ər],[ˈliː.ʒɚ]
5292,discard,"отбрасывать, выбрасывать, отказываться, отбросить",[dɪˈskɑːd],[-ˈskɑːrd]
5293,ripple,рябь,[ˈrɪp.l̩],[ˈrɪp.l̩]
5294,shrug,пожимать плечами,[ʃrʌɡ],[ʃrʌɡ]
5295,junk,мусор,[dʒʌŋk],[dʒʌŋk]
5296,these,эти,[ðiːz],[ðiːz]
5297,turkey,индюк,[ˈtɜː.ki],[ˈtɝː-]
5298,crowd,толпа людей,[kraʊd],[kraʊd]
5299,regulate,регулировать,[ˈreɡ.jʊ.leɪt],[ˈreɡ.jʊ.leɪt]
5300,jolt,встряхнуть,[dʒəʊlt],[dʒoʊlt]
5301,annoy,раздражать,[əˈnɔɪ],[əˈnɔɪ]
5302,consent,согласие,[kənˈsent],[kənˈsent]
5303,waffle,"вафельный, вафля, трудная задача",[ˈwɒf.l̩],[ˈwɑː.fl̩]
5304,mouth,рот,[maʊθ],[maʊθ]
5305,everywhere,везде,[ˈevriweə(r)],[ˈevriwer]
5306,tolerate,терпеть,[ˈtɒl.ər.eɪt],[ˈtɑː.lə.reɪt]
5307,rage,ярость,[reɪdʒ],[reɪdʒ]
5308,utilize,использовать,[ˈjuː.tɪ.laɪz],[-t̬əl.aɪz]
5309,precious,драгоценный,[ˈpreʃ.əs],[ˈpreʃ.əs]
5310,grasp,схватывать,[ɡrɑːsp],[ɡræsp]
5311,vault,свод,[vɒlt],[vɑːlt]
5312,comply,подчиняться,[kəmˈplaɪ],[kəmˈplaɪ]
5313,mood,настроение,[muːd],[muːd]
5314,attitude,"отношение, позиция, мироощущение",[ˈætɪtjuːd],[ˈætɪtuːd]
5315,literal,буквальный,[ˈlɪt.ər.əl],[ˈlɪt̬.ɚ-]
5316,ultimate,"окончательный, конечный, максимальный",[ˈʌltɪmət],[ˈʌltɪmət]
5317,locus,локус,[ˈləʊ.kəs],[ˈloʊ-]
5318,hypothesis,гипотеза,[haɪˈpɒθ.ə.sɪs],[-ˈpɑː.θə-]
5319,muck,гадость,[mʌk],[mʌk]
5320,bite,кусать,[baɪt],[baɪt]
5321,renovate,отремонтировать,[ˈren.ə.veɪt],[ˈren.ə.veɪt]
5322,economic,"экономический, хозяйственный, экономичный",[ˌiːkəˈnɒmɪk],[ˌiːkəˈnɑːmɪk]
5323,pork,свинина,[pɔːk],[pɔːrk]
5324,executive,должностное лицо,[ɪɡˈzekjətɪv],[ɪɡˈzekjətɪv]
5325,protection,защита,[prəˈtekʃn],[prəˈtekʃn]
5326,cellar,"погреб, подвал, винный погреб",[ˈsel.ər],[-ɚ]
5327,nine,девять,[naɪn],[naɪn]
5328,nausea,тошнота,[ˈnɔː.zi.ə],[-ʒə]
5329,bore,сверлить,[bɔː(r)],[bɔːr]
5330,sharp,острый,[ʃɑːp],[ʃɑːrp]
5331,lemon,лимон,[ˈlemən],[ˈlemən]
5332,means,средства,[miːnz],[miːnz]
5333,rare,редкий,[reə(r)],[rer]
5334,acute,"острый, проницательный, резкий",[əˈkjuːt],[əˈkjuːt]
5335,context,"контекст, ситуация, обстановка",[ˈkɒntekst],[ˈkɑːntekst]
5336,result,"результат, следствие, итог",[rɪˈzʌlt],[rɪˈzʌlt]
5337,ink,"чернила, тушь, типографская краска",[ɪŋk],[ɪŋk]
5338,employment,занятость,[ɪmˈplɔɪmənt],[ɪmˈplɔɪmənt]
5339,enforce,принуждать,[ɪnˈfɔːs],[-ˈfɔːrs]
5340,in,в,[ɪn],[ɪn]
5341,discourse,дискурс,[ˈdɪs.kɔːs],[-kɔːrs]
5342,fury,ярость,[ˈfjʊə.ri],[ˈfjɝː.i]
5343,cotton,хлопок,[ˈkɒtn],[ˈkɑːtn]
5344,clumsy,неуклюжий,[ˈklʌm.zi],[ˈklʌm.zi]
5345,partisan,партизан,[ˌpɑː.tɪˈzæn],[ˈpɑː.tɪ.zæn]
5346,outing,прогулка,[ˈaʊ.tɪŋ],[-t̬ɪŋ]
5347,martial,воинственный,[ˈmɑː.ʃəl],[ˈmɑːr-]
5348,rib,ребро,[rɪb],[rɪb]
5349,assessment,оценка,[əˈses.mənt],[əˈses.mənt]
5350,funeral,похороны,[ˈfjuːnərəl],[ˈfjuːnərəl]
5351,saddle,седло,[ˈsæd.l̩],[ˈsæd.l̩]
5352,outrage,возмущение,[ˈaʊt.reɪdʒ],[ˈaʊt.reɪdʒ]
5353,burden,бремя,[ˈbɜː.dən],[ˈbɝː-]
5354,nutrition,питание,[njuːˈtrɪʃ.ən],[nuː-]
5355,only,только,[ˈəʊnli],[ˈoʊnli]
5356,versatile,универсальный,[ˈvɜː.sə.taɪl],[ˈvɝː.sə.t̬əl]
5357,disguise,маскировка,[dɪsˈɡaɪz],[dɪsˈɡaɪz]
5358,how,как,[haʊ],[haʊ]
5359,sue,Сью,[suː],[suː]
5360,scare,напугать,[skeə(r)],[sker]
5361,depression,депрессия,[dɪˈpreʃ.ən],[dɪˈpreʃ.ən]
5362,church,церковь,[tʃɜːtʃ],[tʃɜːrtʃ]
5363,resilient,"упругий, эластичный, жизнерадостный",[rɪˈzɪl.i.ənt],[rɪˈzɪl.i.ənt]
5364,except,Кроме,[ɪkˈsept],[ɪkˈsept]
5365,haze,мгла,[heɪz],[heɪz]
5366,shield,щит,[ʃiːld],[ʃiːld]
5367,consistent,последовательный,[kənˈsɪs.tənt],[kənˈsɪs.tənt]
5368,splash,всплеск,[splæʃ],[splæʃ]
5369,lens,линза,[lenz],[lenz]
5370,obese,тучный,[əʊˈbiːs],[oʊ-]
5371,pouch,мешочек,[paʊtʃ],[paʊtʃ]
5372,eclipse,затмение,[ɪˈklɪps],[ɪˈklɪps]
5373,gown,платье,[ɡaʊn],[ɡaʊn]
5374,usually,как правило,[ˈjuːʒuəli],[ˈjuːʒuəli]
5375,statutory,установленный законом,[ˈstæt.jʊ.tər.i],[-tɔːr-]
5376,snatch,урвать,[snætʃ],[snætʃ]
5377,pinch,ущипнуть,[pɪntʃ],[pɪntʃ]
5378,sad,грустный,[sæd],[sæd]
5379,Republican,Республиканец,[rɪˈpʌb.lɪ.kən],[rɪˈpʌb.lɪ.kən]
5380,ratio,соотношение,[ˈreɪ.ʃi.əʊ],[-oʊ]
5381,undermine,подорвать,[ˌʌn.dəˈmaɪn],[-dɚ-]
5382,stroke,инсульт,[strəʊk],[stroʊk]
5383,afternoon,после полудня,[ˌɑːftəˈnuːn],[ˌæftərˈnuːn]
5384,instructor,инструктор,[ɪnˈstrʌk.tər],[-tɚ]
5385,constant,постоянный,[ˈkɒnstənt],[ˈkɑːnstənt]
5386,wield,владеть,[wiːld],[wiːld]
5387,declare,объявить,[dɪˈkleə(r)],[dɪˈkler]
5388,mostly,по большей части,[ˈməʊstli],[ˈmoʊstli]
5389,tangible,"ощутимый, осязаемый, материальный",[ˈtæn.dʒə.bl̩],[ˈtæn.dʒə.bl̩]
5390,qualify,"квалифицировать, готовиться, определять",[ˈkwɒlɪfaɪ],[ˈkwɑːlɪfaɪ]
5391,introduction,введение,[ˌɪntrəˈdʌkʃn],[ˌɪntrəˈdʌkʃn]
5392,scientific,научный,[ˌsaɪənˈtɪfɪk],[ˌsaɪənˈtɪfɪk]
5393,snore,храпеть,[snɔːr],[snɔːr]
5394,race,гонка,[reɪs],[reɪs]
5395,patient,терпеливый,[ˈpeɪʃnt],[ˈpeɪʃnt]
5396,sight,взгляд,[saɪt],[saɪt]
5397,slip,поскользнуться,[slɪp],[slɪp]
5398,sole,единственный,[səʊl],[soʊl]
5399,beaver,"бобр, бобер, забрало",[ˈbiː.vər],[-vɚ]
5400,heaven,небеса,[ˈhevn],[ˈhevn]
5401,affluent,богатый,[ˈæf.lu.ənt],[ˈæf.lu.ənt]
5402,splendid,великолепный,[ˈsplen.dɪd],[ˈsplen.dɪd]
5403,over,"над, за, по",[ˈəʊvə(r)],[ˈoʊvər]
5404,unable,неспособный,[ʌnˈeɪbl],[ʌnˈeɪbl]
5405,warrior,воин,[ˈwɒr.i.ər],[ˈwɔːr.i.ɚ]
5406,hook,крючок,[hʊk],[hʊk]
5407,advice,совет,[ədˈvaɪs],[ədˈvaɪs]
5408,suddenly,"вдруг, внезапно",[ˈsʌdənli],[ˈsʌdənli]
5409,incidence,заболеваемость,[ˈɪn.sɪ.dəns],[ˈɪn.sɪ.dəns]
5410,smirk,"ухмыляться, ухмылка, самодовольная улыбка",[smɜːk],[smɝːk]
5411,traffic,движение,[ˈtræfɪk],[ˈtræfɪk]
5412,serve,обслуживать,[sɜːv],[sɜːrv]
5413,ailment,недуг,[ˈeɪl.mənt],[ˈeɪl.mənt]
5414,normally,обычно,[ˈnɔːməli],[ˈnɔːrməli]
5415,able,способный,[ˈeɪbl],[ˈeɪbl]
5416,battle,боевой,[ˈbætl],[ˈbætl]
5417,chest,"грудь, сундук, грудная клетка",[tʃest],[tʃest]
5418,steady,устойчивый,[ˈstedi],[ˈstedi]
5419,legitimate,законный,[ləˈdʒɪt.ɪ.mət],[-ˈdʒɪt̬-]
5420,wilderness,пустыня,[ˈwɪl.də.nəs],[-dɚ-]
5421,flute,флейта,[fluːt],[fluːt]
5422,gleam,"отблеск, проблеск, луч",[ɡliːm],[ɡliːm]
5423,ashamed,"совестно, пристыженный, стыдно",[əˈʃeɪmd],[əˈʃeɪmd]
5424,holler,кричать,[ˈhɒl.ər],[ˈhɑː.lɚ]
5425,annual,"ежегодный, годовой, однолетний",[ˈænjuəl],[ˈænjuəl]
5426,wealthy,богатый,[ˈwel.θi],[ˈwel.θi]
5427,site,сайт,[saɪt],[saɪt]
5428,doom,гибель,[duːm],[duːm]
5429,realm,"область, сфера, королевство, царство",[relm],[relm]
5430,substance,"вещество, содержание, субстанция",[ˈsʌbstəns],[ˈsʌbstəns]
5431,perspective,перспектива,[pəˈspek.tɪv],[pɚˈspek-]
5432,overt,явный,[əʊˈvɜːt],[oʊˈvɝːt]
5433,procure,добывать,[prəˈkjʊər],[-ˈkjʊr]
5434,theory,теория,[ˈθɪəri],[ˈθɪri]
5435,therefore,"поэтому, следовательно, потому",[ˈðeəfɔː(r)],[ˈðerfɔːr]
5436,arms,руки,[ɑːmz],[ɑːrmz]
5437,size,размер,[saɪz],[saɪz]
5438,combination,сочетание,[ˌkɒmbɪˈneɪʃn],[ˌkɑːmbɪˈneɪʃn]
5439,downtown,центр города,[ˌdaʊnˈtaʊn],[ˌdaʊnˈtaʊn]
5440,bribe,взятка,[braɪb],[braɪb]
5441,ransom,выкуп,[ˈræn.səm],[ˈræn.səm]
5442,revenge,месть,[rɪˈvendʒ],[rɪˈvendʒ]
5443,simple,просто,[ˈsɪmpl],[ˈsɪmpl]
5444,aunt,тетя,[ɑːnt],[ænt]
5445,nothing,ничего,[ˈnʌθɪŋ],[ˈnʌθɪŋ]
5446,faint,слабый,[feɪnt],[feɪnt]
5447,visit,визит,[ˈvɪzɪt],[ˈvɪzɪt]
5448,essential,существенный,[ɪˈsenʃl],[ɪˈsenʃl]
5449,bug,ошибка,[bʌɡ],[bʌɡ]
5450,notice,уведомление,[ˈnəʊtɪs],[ˈnoʊtɪs]
5451,limitation,"ограничение, ограниченность, оговорка",[ˌlɪm.ɪˈteɪ.ʃən],[ˌlɪm.ɪˈteɪ.ʃən]
5452,subside,утихать,[səbˈsaɪd],[səbˈsaɪd]
5453,nervous,нервный,[ˈnɜːvəs],[ˈnɜːrvəs]
5454,man,мужчина,[mæn],[mæn]
5455,poet,поэт,[ˈpəʊ.ɪt],[ˈpoʊ.ət]
5456,forthcoming,предстоящий,[ˈfɔːθˌkʌm.ɪŋ],[ˈfɔːrθ-]
5457,preference,"предпочтение, преференция, преферанс",[ˈprefrəns],[ˈprefrəns]
5458,convenient,удобный,[kənˈviːniənt],[kənˈviːniənt]
5459,thaw,оттепель,[θɔː],[θɑː]
5460,finance,финансы,[ˈfaɪnæns],[ˈfaɪnæns]
5461,subtract,вычесть,[səbˈtrækt],[səbˈtrækt]
5462,space,пространство,[speɪs],[speɪs]
5463,comedy,комедия,[ˈkɒmədi],[ˈkɑːmədi]
5464,intricate,запутанный,[ˈɪn.trɪ.kət],[ˈɪn.trɪ.kət]
5465,sacred,священный,[ˈseɪ.krɪd],[ˈseɪ.krɪd]
5466,communication,общение,[kəˌmjuːnɪˈkeɪʃn],[kəˌmjuːnɪˈkeɪʃn]
5467,bad,Плохо,[bæd],[bæd]
5468,lapse,"промежуток, упущение, ошибка, истекать",[læps],[læps]
5469,decree,указ,[dɪˈkriː],[dɪˈkriː]
5470,absent,отсутствует,[ˈæbsənt],[ˈæbsənt]
5471,breed,порода,[briːd],[briːd]
5472,contribute,способствовать,[kənˈtrɪbjuːt],[ˈkɒntrɪbjuːt]
5473,pride,гордость,[praɪd],[praɪd]
5474,skill,умение,[skɪl],[skɪl]
5475,erode,разъедать,[ɪˈrəʊd],[-ˈroʊd]
5476,healthcare,здравоохранение,[ˈhelθ.keər],[-ker]
5477,rebound,отскок,[ˌriːˈbaʊnd],[ˌriːˈbaʊnd]
5478,practical,"практический, практичный, удобный",[ˈpræktɪkl],[ˈpræktɪkl]
5479,window,окно,[ˈwɪndəʊ],[ˈwɪndoʊ]
5480,thin,"тонкий, худой, худощавый",[θɪn],[θɪn]
5481,chill,холод,[tʃɪl],[tʃɪl]
5482,commence,начинать,[kəˈmens],[kəˈmens]
5483,online,онлайн,[ˈɒn.laɪn],[ˈɑːn.laɪn]
5484,false,ложный,[fɔːls],[fɔːls]
5485,moth,моль,[mɒθ],[mɑːθ]
5486,extinguish,тушить,[ɪkˈstɪŋ.ɡwɪʃ],[ɪkˈstɪŋ.ɡwɪʃ]
5487,channel,канал,[ˈtʃænl],[ˈtʃænl]
5488,photo,Фото,[ˈfəʊtəʊ],[ˈfoʊtoʊ]
5489,provisional,предварительный,[prəˈvɪʒ.ən.əl],[prəˈvɪʒ.ən.əl]
5490,commute,ездить,[kəˈmjuːt],[kəˈmjuːt]
5491,steep,крутой,[stiːp],[stiːp]
5492,prepare,подготовить,[prɪˈpeə(r)],[prɪˈper]
5493,understand,понять,[ˌʌndəˈstænd],[ˌʌndərˈstænd]
5494,controversial,противоречивый,[ˌkɒn.trəˈvɜː.ʃəl],[ˌkɑːn.trəˈvɝː-]
5495,participation,участие,[pɑːˌtɪs.ɪˈpeɪ.ʃən],[pɑːrˌtɪs.ə-]
5496,void,пустота,[vɔɪd],[vɔɪd]
5497,choke,удушение,[tʃəʊk],[tʃoʊk]
5498,withstand,"противостоять, выдерживать, выстоять",[wɪðˈstænd],[wɪðˈstænd]
5499,reflect,отражать,[rɪˈflekt],[rɪˈflekt]
5500,relief,рельеф,[rɪˈliːf],[rɪˈliːf]
5501,celestial,небесный,[sɪˈles.ti.əl],[-tʃəl]
5502,meditate,медитировать,[ˈmed.ɪ.teɪt],[ˈmed.ɪ.teɪt]
5503,whistle,свистеть,[ˈwɪsl],[ˈwɪsl]
5504,airline,авиакомпания,[ˈeə.laɪn],[ˈer-]
5505,sir,сэр,[sɜː(r)],[sɜːr]
5506,forecast,прогноз,[ˈfɔːkɑːst],[ˈfɔːrkæst]
5507,boulder,валун,[ˈbəʊl.dər],[ˈboʊl.dɚ]
5508,millennium,тысячелетие,[mɪˈlen.i.əm],[mɪˈlen.i.əm]
5509,deteriorate,портиться,[dɪˈtɪə.ri.ə.reɪt],[-ˈtɪr.i-]
5510,painful,болезненный,[ˈpeɪnfl],[ˈpeɪnfl]
5511,transcript,"расшифровка, копия, стенограмма",[ˈtræn.skrɪpt],[ˈtræn.skrɪpt]
5512,retire,уходить в отставку,[rɪˈtaɪə(r)],[rɪˈtaɪər]
5513,simultaneous,одновременный,[ˌsɪm.əlˈteɪ.ni.əs],[ˌsaɪ.məl-]
5514,gear,передача,[ɡɪə(r)],[ɡɪr]
5515,grass,трава,[ɡrɑːs],[ɡræs]
5516,drought,засуха,[draʊt],[draʊt]
5517,complex,сложный,[ˈkɒmpleks],[kəmˈpleks]
5518,abrupt,резкий,[əˈbrʌpt],[əˈbrʌpt]
5519,sale,"распродажа, продажа, сбыт",[seɪl],[seɪl]
5520,fire,Огонь,[ˈfaɪə(r)],[ˈfaɪər]
5521,peach,персик,[piːtʃ],[piːtʃ]
5522,singer,певец,[ˈsɪŋə(r)],[ˈsɪŋər]
5523,again,очередной раз,[əˈɡen],[əˈɡen]
5524,bomb,бомбить,[bɒm],[bɑːm]
5525,spill,проливать,[spɪl],[spɪl]
5526,audible,слышимый,[ˈɔː.dɪ.bl̩],[ˈɑː-]
5527,leap,"скачок, прыжок, препятствие",[liːp],[liːp]
5528,observation,наблюдение,[ˌɒbzəˈveɪʃn],[ˌɑːbzərˈveɪʃn]
5529,justify,оправдать,[ˈdʒʌstɪfaɪ],[ˈdʒʌstɪfaɪ]
5530,vision,видение,[ˈvɪʒn],[ˈvɪʒn]
5531,aircraft,самолет,[ˈeəkrɑːft],[ˈerkræft]
5532,total,Всего,[ˈtəʊtl],[ˈtoʊtl]
5533,obscene,непристойный,[əbˈsiːn],[əbˈsiːn]
5534,commonplace,банальность,[ˈkɒm.ən.pleɪs],[ˈkɑː.mən-]
5535,suit,подходить,[suːt],[sjuːt]
5536,about,около,[əˈbaʊt],[əˈbaʊt]
5537,trophy,трофей,[ˈtrəʊ.fi],[troʊ-]
5538,shelter,убежище,[ˈʃeltə(r)],[ˈʃeltər]
5539,bulge,выпуклость,[bʌldʒ],[bʌldʒ]
5540,vanish,"исчезать, пропадать, стремиться к нулю, исчезнуть",[ˈvæn.ɪʃ],[ˈvæn.ɪʃ]
5541,equal,равный,[ˈiːkwəl],[ˈiːkwəl]
5542,review,обзор,[rɪˈvjuː],[rɪˈvjuː]
5543,braid,тесьма,[breɪd],[breɪd]
5544,wild,дикий,[waɪld],[waɪld]
5545,often,"часто, зачастую, много раз, довольно часто",[ˈɒfn],[ˈɔːfn]
5546,regard,рассматривать,[rɪˈɡɑːd],[rɪˈɡɑːrd]
5547,intimidate,запугать,[ɪnˈtɪm.ɪ.deɪt],[ɪnˈtɪm.ɪ.deɪt]
5548,obedience,послушание,[əˈbiː.di.əns],[oʊ-]
